got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
0,2912,351.051030093,0,2,34,48,0,First Post,129,Poor not in post,No student,Grateful not in post,3
0,1776,396.789861111,0,2,28,15,0,First Post,55,Poor not in post,No student,Grateful not in post,-4
0,414,20.3990393519,0,16,8,2,0,First Post,23,Poor not in post,No student,Grateful not in post,0
0,1,0,0,1,1,0,0,First Post,71,Poor not in post,No student,Grateful not in post,-3
0,14,14.8762037037,0,1,1,0,0,First Post,11,Poor not in post,No student,Grateful not in post,2
0,0,0,0,1,0,0,0,First Post,37,Poor not in post,No student,Grateful not in post,-2
0,498,198.8084375,0,1,19,10,0,First Post,45,Poor not in post,No student,Grateful not in post,-1
0,1243,305.729201389,0,5,10,9,0,First Post,68,Poor not in post,No student,Grateful not in post,6
0,1,0,0,4,1,0,0,First Post,93,Poor not in post,No student,Grateful not in post,-3
1,939,131.111840278,0,3,27,17,0,First Post,109,Poor not in post,No student,Grateful not in post,1
0,127,77.1055787037,0,3,18,3,0,First Post,71,Poor not in post,No student,Grateful not in post,-1
1,3,0.186493055556,0.186493055556,6,1,0,0,First Post,123,Poor not in post,No student,Grateful not in post,9
1,17,2.5099537037,2.5099537037,4,1,0,0,First Post,86,Poor not in post,No student,Grateful not in post,3
0,0,0,0,1,1,0,0,First Post,61,Poor not in post,Student,Grateful not in post,0
0,1811,45.3403819444,0,4,42,34,0,First Post,52,Poor not in post,No student,Grateful not in post,5
1,701,356.353483796,17.6443287037,1,18,4,2,Posted Before,21,Poor not in post,No student,Grateful not in post,0
0,1855,919.124837963,38.7689930556,17,49,106,0,First Post,32,Poor not in post,No student,Grateful not in post,-3
1,0,0,0,6,0,0,0,First Post,192,Poor not in post,No student,Grateful not in post,9
1,0,0,0,4,0,0,0,First Post,76,Poor not in post,No student,Grateful not in post,5
0,0,0,0,9,0,0,0,First Post,78,Poor not in post,No student,Grateful not in post,7
0,3,0.983599537037,0.983599537037,3,1,1,1,Posted Before,69,Poor not in post,No student,Grateful not in post,-2
1,849,221.337719907,0,10,38,13,0,First Post,31,Poor not in post,No student,Grateful not in post,2
0,557,292.254143519,13.6990277778,4,17,40,1,Posted Before,NA,Poor not in post,No student,Grateful not in post,NA
0,9450,461.756921296,0,17,110,219,0,First Post,34,Poor not in post,No student,Grateful not in post,6
1,5171,1207.88482639,605.814525463,45,57,32,1,Posted Before,44,Poor not in post,No student,Grateful not in post,2
0,923,677.996342593,0,10,30,32,0,First Post,60,Poor not in post,No student,Grateful not in post,6
0,3869,642.493668981,578.31662037,12,46,28,0,First Post,60,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,7,0,0,0,First Post,43,Poor not in post,No student,Grateful not in post,6
0,1295,205.52380787,0,2,21,53,0,First Post,55,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,16,0,0,0,First Post,119,Poor not in post,No student,Grateful not in post,15
0,0,0,0,4,0,0,0,First Post,24,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,5,0,0,0,First Post,64,Poor not in post,No student,Grateful not in post,2
0,2152,411.961284722,0,3,49,29,0,First Post,101,Poor not in post,No student,Grateful not in post,0
1,1111,446.295185185,0,9,63,122,0,First Post,110,Poor not in post,No student,Grateful not in post,-4
0,93,97.0714699074,21.0648611111,3,11,1,0,First Post,26,Poor not in post,No student,Grateful not in post,-1
0,7878,572.956840278,0,1,69,86,0,First Post,27,Poor not in post,No student,Grateful not in post,2
1,2303,436.712800926,0,30,80,58,0,First Post,124,Poor not in post,No student,Grateful not in post,-3
1,243,281.149131944,0,10,17,5,0,First Post,137,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,3,0,0,0,First Post,97,Poor not in post,No student,Grateful not in post,5
0,0,0,0,2,0,0,0,First Post,169,Poor in post,Student,Grateful not in post,-7
0,2,0,0,3,1,0,0,First Post,58,Poor not in post,No student,Grateful not in post,1
1,488,200.043460648,0,4,13,4,0,First Post,19,Poor not in post,No student,Grateful not in post,6
0,134,69.9296412037,14.1398148148,2,25,10,0,First Post,NA,Poor not in post,No student,Grateful not in post,NA
0,3,0.675613425926,0,3,1,0,0,First Post,23,Poor not in post,No student,Grateful not in post,3
1,17,104.922974537,0,4,5,1,0,First Post,46,Poor not in post,Student,Grateful not in post,0
0,26,104.135868056,0,6,8,9,0,First Post,48,Poor not in post,No student,Grateful not in post,0
1,9,10.9182060185,0,3,3,3,0,First Post,37,Poor not in post,No student,Grateful not in post,-1
0,1,0,0,2,1,0,0,First Post,87,Poor not in post,No student,Grateful not in post,6
0,1379,248.976261574,0,1,12,0,0,First Post,7,Poor not in post,No student,Grateful not in post,0
0,12760,298.993703704,0,2,43,288,0,First Post,396,Poor not in post,Student,Grateful not in post,-2
1,2421,1728.71524306,0,11,36,13,0,First Post,40,Poor not in post,No student,Grateful in post,1
1,0,0,0,3,0,0,0,First Post,80,Poor not in post,No student,Grateful not in post,-4
0,332,159.923634259,0,4,21,6,0,First Post,59,Poor not in post,No student,Grateful not in post,-4
0,2917,559.302384259,0,4,63,40,0,First Post,6,Poor not in post,No student,Grateful not in post,1
0,2,0,0,2,1,0,0,First Post,25,Poor not in post,No student,Grateful not in post,-2
1,4,112.946678241,0,4,2,1,0,First Post,109,Poor not in post,No student,Grateful not in post,0
1,270,66.8441435185,0,14,14,4,0,First Post,74,Poor not in post,No student,Grateful not in post,5
1,6587,862.953206019,697.171087963,5,38,89,0,First Post,53,Poor not in post,No student,Grateful not in post,3
1,13,358.733761574,0.187418981481,4,6,3,0,First Post,86,Poor not in post,No student,Grateful not in post,1
0,82,376.663530093,0,3,26,10,0,First Post,31,Poor not in post,No student,Grateful not in post,0
1,215,26.6938310185,0,7,8,14,0,First Post,72,Poor not in post,No student,Grateful not in post,2
0,0,0,0,4,0,0,0,First Post,68,Poor not in post,No student,Grateful not in post,-5
1,0,107.582719907,0,5,2,1,0,First Post,4,Poor not in post,No student,Grateful not in post,3
1,5478,269.100983796,0,3,25,4,0,First Post,49,Poor not in post,No student,Grateful not in post,4
0,41,253.906527778,0,6,10,6,0,First Post,24,Poor not in post,No student,Grateful not in post,-4
1,0,0,0,8,0,0,0,First Post,72,Poor in post,No student,Grateful not in post,-4
0,2,0,0,2,1,0,0,First Post,108,Poor not in post,No student,Grateful not in post,9
0,0,0,0,6,0,0,0,First Post,48,Poor not in post,No student,Grateful not in post,7
1,11016,856.889548611,0,12,99,185,0,First Post,96,Poor not in post,No student,Grateful not in post,14
0,1,0.0260185185185,0.0260185185185,2,1,0,0,First Post,173,Poor not in post,No student,Grateful not in post,-2
0,637,174.781168981,0,6,39,27,0,First Post,13,Poor not in post,No student,Grateful not in post,2
0,94,20.481412037,0,1,12,6,0,First Post,11,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,48,Poor not in post,No student,Grateful not in post,2
0,154,46.5315740741,0,42,17,6,0,First Post,4,Poor not in post,No student,Grateful not in post,0
1,201,720.169826389,18.1947916667,25,15,18,1,Posted Before,27,Poor not in post,No student,Grateful not in post,3
0,13542,655.938784722,0,10,22,136,0,First Post,50,Poor not in post,No student,Grateful not in post,6
1,4789,279.651828704,0,26,33,156,0,First Post,141,Poor not in post,No student,Grateful not in post,2
0,406,177.374641204,0,2,7,5,0,First Post,118,Poor not in post,No student,Grateful not in post,6
0,3082,616.128738426,0,2,30,63,0,First Post,19,Poor not in post,No student,Grateful not in post,0
0,102,40.2034490741,0,2,12,11,0,First Post,60,Poor not in post,No student,Grateful not in post,-3
1,4829,1035.02438657,0,3,45,44,0,First Post,127,Poor not in post,Student,Grateful not in post,0
0,5,114.301319444,0,2,2,0,0,First Post,135,Poor not in post,No student,Grateful not in post,-13
1,6,501.042743056,0,3,5,0,0,First Post,17,Poor not in post,No student,Grateful not in post,-1
0,9,2.58815972222,0,5,2,2,0,First Post,53,Poor not in post,No student,Grateful not in post,0
0,3669,1341.6262037,32.0951967593,4,65,21,1,Posted Before,13,Poor not in post,No student,Grateful not in post,2
0,-4,161.503854167,0,1,10,0,0,First Post,15,Poor not in post,No student,Grateful not in post,0
0,3,61.2466435185,0,31,2,0,0,First Post,196,Poor not in post,No student,Grateful not in post,-15
0,0,0,0,1,0,0,0,First Post,67,Poor not in post,No student,Grateful not in post,6
1,0,0,0,3,0,0,0,First Post,178,Poor not in post,No student,Grateful not in post,10
1,0,0,0,15,0,0,0,First Post,331,Poor not in post,Student,Grateful not in post,1
0,0,0,0,4,0,0,0,First Post,65,Poor not in post,No student,Grateful not in post,1
0,280,249.70005787,0,2,26,20,0,First Post,57,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,1,0,0,0,First Post,104,Poor not in post,No student,Grateful not in post,0
0,3189,118.104606481,0,12,17,2,0,First Post,48,Poor not in post,No student,Grateful not in post,0
1,2270,895.407800926,0,2,49,52,0,First Post,93,Poor not in post,No student,Grateful not in post,10
0,272,313.553530093,0,3,18,2,0,First Post,52,Poor not in post,No student,Grateful not in post,8
0,329,3.9527662037,0,3,19,4,0,First Post,33,Poor not in post,No student,Grateful not in post,-4
0,62,1178.90648148,0,1,8,1,0,First Post,60,Poor not in post,No student,Grateful not in post,1
0,1,0.0988194444444,0,2,1,1,0,First Post,554,Poor not in post,No student,Grateful not in post,18
0,6448,861.913877315,574.975034722,2,30,78,1,Posted Before,23,Poor not in post,No student,Grateful not in post,0
0,0,0,0,2,0,0,0,First Post,20,Poor not in post,No student,Grateful not in post,0
1,705,75.0201388889,0,3,14,1,0,First Post,196,Poor not in post,No student,Grateful not in post,6
0,2,101.9896875,0,3,2,0,0,First Post,93,Poor not in post,No student,Grateful not in post,2
1,817,297.17306713,0,2,18,8,0,First Post,52,Poor not in post,No student,Grateful not in post,3
0,1863,112.51568287,0,2,34,30,0,First Post,17,Poor not in post,No student,Grateful in post,5
0,386,144.423923611,0.00357638888889,1,20,17,0,First Post,29,Poor not in post,No student,Grateful not in post,0
0,723,350.971458333,0,1,26,51,0,First Post,12,Poor not in post,No student,Grateful not in post,3
1,338,751.25150463,534.859976852,2,28,8,0,First Post,37,Poor not in post,No student,Grateful not in post,-3
0,1790,365.905150463,0,9,49,64,0,First Post,119,Poor not in post,No student,Grateful not in post,3
0,0,0,0,2,1,0,0,First Post,33,Poor not in post,No student,Grateful not in post,5
0,791,256.931365741,0,1,38,8,0,First Post,130,Poor not in post,No student,Grateful in post,4
0,0,0,0,1,0,0,0,First Post,31,Poor not in post,No student,Grateful not in post,-3
1,0,0,0,2,0,0,0,First Post,50,Poor not in post,No student,Grateful not in post,6
1,93,43.909375,0,1,7,0,0,First Post,112,Poor not in post,No student,Grateful not in post,-6
0,0,0,0,17,0,0,0,First Post,182,Poor not in post,No student,Grateful not in post,2
0,1624,913.082986111,0,1,30,2,0,First Post,22,Poor not in post,No student,Grateful not in post,0
0,963,14.7241435185,0,3,13,0,0,First Post,31,Poor not in post,No student,Grateful not in post,3
0,0,0,0,3,0,0,0,First Post,16,Poor not in post,No student,Grateful not in post,1
1,4306,711.821898148,67.085,2,24,56,0,First Post,76,Poor not in post,No student,Grateful not in post,-4
0,84,104.715486111,0,4,13,7,0,First Post,85,Poor not in post,No student,Grateful not in post,2
0,472,275.196793981,0,5,29,16,0,First Post,1,Poor not in post,No student,Grateful not in post,-2
1,1899,1027.69275463,0,4,34,152,0,First Post,50,Poor not in post,No student,Grateful not in post,-3
1,3790,131.845451389,0,2,24,33,0,First Post,88,Poor not in post,No student,Grateful not in post,6
1,0,0,0,14,0,0,0,First Post,82,Poor not in post,No student,Grateful not in post,-3
0,73,36.1244097222,36.1244097222,5,13,7,2,Posted Before,55,Poor not in post,No student,Grateful not in post,5
1,101,73.5959490741,0.0261574074074,2,6,1,0,First Post,77,Poor not in post,No student,Grateful not in post,3
0,602,584.23255787,0,4,52,52,0,First Post,24,Poor not in post,No student,Grateful not in post,3
0,0,0,0,16,0,0,0,First Post,57,Poor not in post,No student,Grateful not in post,-3
0,4,7.16648148148,7.16648148148,4,1,0,0,First Post,81,Poor not in post,No student,Grateful not in post,1
0,1,0,0,1,1,0,0,First Post,29,Poor not in post,No student,Grateful not in post,-1
0,69,76.432025463,0,1,10,2,0,First Post,30,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,9,0,0,0,First Post,114,Poor not in post,No student,Grateful not in post,2
1,0,0,0,4,0,0,0,First Post,223,Poor not in post,No student,Grateful not in post,1
0,1848,201.415104167,0,3,49,21,0,First Post,26,Poor not in post,No student,Grateful not in post,3
0,177,499.83662037,0,2,23,1,0,First Post,45,Poor not in post,No student,Grateful not in post,1
0,199,697.2709375,0,2,16,4,0,First Post,38,Poor not in post,No student,Grateful not in post,-2
1,177,562.911030093,0,15,21,3,0,First Post,29,Poor not in post,No student,Grateful not in post,0
0,722,867.148310185,0,3,20,10,0,First Post,35,Poor not in post,No student,Grateful not in post,1
0,1,0,0,2,1,0,0,First Post,61,Poor not in post,Student,Grateful not in post,2
0,72,92.0911574074,21.9091550926,3,10,3,0,First Post,17,Poor not in post,No student,Grateful not in post,1
1,1951,144.493611111,0,8,44,42,0,First Post,25,Poor not in post,No student,Grateful not in post,4
1,7069,251.92837963,0,5,23,31,0,First Post,132,Poor in post,No student,Grateful not in post,0
0,727,167.058136574,0,2,33,59,0,First Post,31,Poor not in post,No student,Grateful not in post,1
0,868,202.401643519,157.02025463,2,25,10,0,First Post,32,Poor not in post,No student,Grateful not in post,1
0,89,35.0134837963,0,4,4,3,0,First Post,232,Poor not in post,No student,Grateful not in post,20
0,40,29.5243634259,0,1,6,6,0,First Post,48,Poor not in post,No student,Grateful not in post,-1
0,7970,1250.09799769,0,2,63,82,0,First Post,20,Poor not in post,No student,Grateful not in post,1
0,0,0,0,6,0,0,0,First Post,51,Poor not in post,No student,Grateful not in post,2
0,1445,240.953831019,0,2,32,6,0,First Post,91,Poor not in post,No student,Grateful not in post,-2
1,284,561.821284722,0,19,23,20,0,First Post,111,Poor not in post,No student,Grateful not in post,2
0,6234,655.672465278,58.0742013889,8,19,138,0,First Post,42,Poor not in post,No student,Grateful not in post,-1
0,1,0,0,1,1,0,0,First Post,40,Poor not in post,No student,Grateful not in post,2
0,148,250.840740741,0,18,27,54,0,First Post,87,Poor not in post,No student,Grateful not in post,5
0,13,92.0996412037,92.0996412037,4,4,0,0,First Post,20,Poor not in post,No student,Grateful not in post,0
0,0,0,0,5,0,0,0,First Post,45,Poor not in post,No student,Grateful not in post,0
1,42,22.8765162037,7.8125462963,6,9,0,0,First Post,73,Poor not in post,No student,Grateful not in post,5
1,0,0,0,3,0,0,0,First Post,1201,Poor not in post,Student,Grateful not in post,-23
0,1967,469.98630787,0,3,52,77,0,First Post,11,Poor not in post,No student,Grateful not in post,2
1,2126,202.106226852,190.888634259,3,36,16,0,First Post,160,Poor not in post,No student,Grateful not in post,0
0,49,27.8281365741,7.87418981481,7,4,1,0,First Post,91,Poor not in post,Student,Grateful not in post,-4
0,3274,45.8634837963,0,6,56,13,0,First Post,101,Poor not in post,No student,Grateful not in post,-10
0,8,0.0194328703704,0,9,2,1,0,First Post,26,Poor not in post,No student,Grateful not in post,0
1,46,35.7964583333,0,12,3,3,0,First Post,72,Poor not in post,Student,Grateful in post,-1
0,0,0,0,4,0,0,0,First Post,25,Poor not in post,No student,Grateful not in post,0
0,57,314.168090278,0,1,10,1,0,First Post,33,Poor not in post,No student,Grateful not in post,-1
0,551,391.944918981,0,6,18,1,0,First Post,49,Poor not in post,No student,Grateful not in post,1
0,6375,551.716979167,0,8,95,63,0,First Post,39,Poor not in post,No student,Grateful not in post,-1
0,114,325.463969907,0,3,6,2,0,First Post,102,Poor not in post,No student,Grateful not in post,0
0,575,38.0271296296,0,2,18,18,0,First Post,78,Poor not in post,No student,Grateful not in post,3
1,0,0,0,5,0,0,0,First Post,119,Poor in post,No student,Grateful not in post,-7
1,477,45.2639467593,0,24,10,20,0,First Post,45,Poor not in post,No student,Grateful not in post,4
1,1059,137.170798611,86.3109953704,7,32,31,0,First Post,39,Poor not in post,No student,Grateful not in post,0
0,1265,137.466736111,6.01111111111,4,31,48,0,First Post,19,Poor not in post,No student,Grateful not in post,0
0,2105,60.3046875,0,5,24,23,0,First Post,4,Poor not in post,No student,Grateful not in post,0
0,0,0,0,5,0,0,0,First Post,73,Poor not in post,No student,Grateful in post,5
0,0,0,0,4,0,0,0,First Post,23,Poor not in post,No student,Grateful not in post,4
1,675,384.807650463,0,35,20,6,0,First Post,188,Poor not in post,No student,Grateful not in post,2
